Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-03:00,14.009744437539597,14.299447067600605,13.950318220685217,14.262306213378906,16011300,0.0,0.0
2020-01-03 00:00:00-03:00,14.076599691629903,14.232592986021299,14.03202896451851,14.061742782592773,20059000,0.0,0.0
2020-01-06 00:00:00-03:00,14.009744822546498,14.240021242081434,13.883463931156472,14.128597259521484,14644300,0.0,0.0
2020-01-07 00:00:00-03:00,14.150881481963498,14.28459083037672,14.009745095823174,14.158309936523438,18036600,0.0,0.0
2020-01-08 00:00:00-03:00,14.180594539022009,14.232592301317624,14.00974434381277,14.09145450592041,14051700,0.0,0.0
2020-01-09 00:00:00-03:00,14.113739396580556,14.173165611050743,13.749753655846561,13.980030059814453,21199500,0.0,0.0
2020-01-10 00:00:00-03:00,13.980030436284608,14.143453593103006,13.942889582552835,14.032028198242188,11697800,0.0,0.0
2020-01-13 00:00:00-03:00,14.061744255331506,14.37373229362279,14.046887344738357,14.269735336303711,19314500,0.0,0.0
2020-01-14 00:00:00-03:00,14.26230765365164,14.544581858007087,14.098884478174302,14.188024520874023,21324400,0.0,0.0
2020-01-15 00:00:00-03:00,14.113738725571883,14.113738725571883,13.935460090637207,13.935460090637207,17408600,0.0,0.0
2020-01-16 00:00:00-03:00,14.039457826669283,14.06174319087203,13.876036073014413,13.89089298248291,10783600,0.0,0.0
2020-01-17 00:00:00-03:00,13.935462294055535,14.009745424565155,13.794324487770544,13.89089298248291,16556000,0.0,0.0
2020-01-20 00:00:00-03:00,13.890892961423656,14.024600895938823,13.801752921580679,13.965174674987793,8035600,0.0,0.0
2020-01-21 00:00:00-03:00,13.876035396411147,14.054314050841548,13.86117848766708,13.920604705810547,11249000,0.0,0.0
2020-01-22 00:00:00-03:00,14.002315979915284,14.173166176225882,13.94288976307539,14.150880813598633,13925400,0.0,0.0
2020-01-23 00:00:00-03:00,14.039458306764233,14.136026804778869,13.809181869459431,13.853751182556152,20155900,0.0,0.0
2020-01-24 00:00:00-03:00,13.980032797858488,14.121170616179846,13.905749661013932,14.106313705444336,12738200,0.0,0.0
2020-01-27 00:00:00-03:00,13.876035117088042,13.957746696702763,13.712611957858599,13.77946662902832,12916900,0.0,0.0
2020-01-28 00:00:00-03:00,13.831466740472626,14.076600078999732,13.742326700629649,13.965174674987793,13373600,0.0,0.0
2020-01-29 00:00:00-03:00,14.00974545545542,14.046886312375689,13.53433426924533,13.59376049041748,12931800,0.0,0.0
2020-01-30 00:00:00-03:00,13.519478589688301,13.62347412109375,13.28177229145279,13.62347412109375,15925300,0.0,0.0
2020-01-31 00:00:00-03:00,13.370910166445817,13.512047948249213,13.20748844113789,13.259486198425293,20960400,0.0,0.0
