Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-03:00,41.14800525851588,42.342681884765625,40.62746950126352,42.342681884765625,3099628,0.0,0.0
2020-01-03 00:00:00-03:00,41.890425898139874,42.453632872959325,41.42962346203052,41.728294372558594,5082723,0.0,0.0
2020-01-06 00:00:00-03:00,41.42962343137344,41.71976144776792,40.81521909349525,41.24188995361328,3684369,0.0,0.0
2020-01-07 00:00:00-03:00,41.13093767692919,41.642940521240234,40.857868839184704,41.642940521240234,4387465,0.0,0.0
2020-01-08 00:00:00-03:00,41.76241857772744,42.22322093251136,41.148014347828706,41.43815231323242,3570134,0.0,0.0
2020-01-09 00:00:00-03:00,41.26748296096654,42.00989041713388,41.11388435053802,41.66001892089844,3173173,0.0,0.0
2020-01-10 00:00:00-03:00,41.711219485116686,42.069623873552,40.61894707547915,40.832279205322266,4533248,0.0,0.0
2020-01-13 00:00:00-03:00,41.05416120112685,41.29309534042459,40.72989157175908,40.96029281616211,6304349,0.0,0.0
2020-01-14 00:00:00-03:00,40.82375094604836,41.13095474243164,40.4909484685803,41.13095474243164,5655006,0.0,0.0
2020-01-15 00:00:00-03:00,41.03707934289585,41.35281597890285,40.75547754638382,41.13948059082031,9887143,0.0,0.0
2020-01-16 00:00:00-03:00,41.52347391348075,41.94160842895508,41.045602625236114,41.94160842895508,5668971,0.0,0.0
2020-01-17 00:00:00-03:00,41.98427975327108,42.231746673583984,41.60027676578971,42.231746673583984,2690008,0.0,0.0
2020-01-20 00:00:00-03:00,42.06108980919995,42.64135920404123,41.85628730722747,42.32562255859375,4113480,0.0,0.0
2020-01-21 00:00:00-03:00,42.15495109332247,42.504819277154944,41.65148104687075,41.984283447265625,2864627,0.0,0.0
2020-01-22 00:00:00-03:00,42.496279162150635,42.521881103515625,41.83921063532487,42.521881103515625,2398241,0.0,0.0
2020-01-23 00:00:00-03:00,42.257354474192084,44.22856703063006,41.56615096325629,44.15176773071289,7419778,0.0,0.0
2020-01-24 00:00:00-03:00,44.117633737925416,44.45897232442679,43.682433335965115,43.87016677856445,4430868,0.0,0.0
2020-01-27 00:00:00-03:00,43.00828657158759,44.49309794077604,42.1549483959069,43.89575958251953,3865217,0.0,0.0
2020-01-28 00:00:00-03:00,43.861634438009446,45.3976433790657,43.545897795040084,45.14164352416992,4613926,0.0,0.0
2020-01-29 00:00:00-03:00,45.14164935846567,46.54965855405104,45.03924809504838,46.29365539550781,5836858,0.0,0.0
2020-01-30 00:00:00-03:00,46.225380191416356,46.225380191416356,45.00510469697402,45.935245513916016,5930598,0.0,0.0
2020-01-31 00:00:00-03:00,45.354967218933794,45.79017081606354,45.16723380885583,45.76457214355469,4762422,0.0,0.0
2020-02-03 00:00:00-03:00,45.78164779029814,47.23232457961714,45.508578871896376,46.47285461425781,5615621,0.0,0.0
2020-02-04 00:00:00-03:00,47.036060409060816,47.36032999159878,46.43872514708141,46.93366241455078,3312024,0.0,0.0
2020-02-05 00:00:00-03:00,47.18966270019723,47.966201817807274,47.18966270019723,47.37739944458008,3588118,0.0,0.0
2020-02-06 00:00:00-03:00,47.56512332017585,48.02592565329143,45.48297665858363,45.94377899169922,4269914,0.0,0.0
2020-02-07 00:00:00-03:00,45.79871399744901,46.20831901410439,44.5272410248365,45.16724395751953,4874849,0.0,0.0
2020-02-10 00:00:00-03:00,45.99498503225717,45.99498503225717,44.16883799814896,44.64670944213867,4449957,0.0,0.0
2020-02-11 00:00:00-03:00,44.953906739695505,46.259517771679256,44.66377204499707,46.1656494140625,3594448,0.0,0.0
2020-02-12 00:00:00-03:00,46.28512081950336,47.34326171875,45.542716592556076,47.34326171875,5609292,0.0,0.0
2020-02-13 00:00:00-03:00,46.310715557384,47.09579072470304,46.09738343349833,46.950721740722656,3238077,0.0,0.0
2020-02-14 00:00:00-03:00,46.848326936804575,47.095797205819764,46.26805746215001,46.93366241455078,2473292,0.0,0.0
2020-02-17 00:00:00-03:00,47.061646932597235,47.88938640491281,46.771512290383505,47.129913330078125,3925700,0.0,0.0
2020-02-18 00:00:00-03:00,46.77151312082605,47.428584975825956,46.361908187548195,47.18964767456055,2901500,0.0,0.0
2020-02-19 00:00:00-03:00,46.76298624483895,47.49685748394485,46.643515943559024,46.976318359375,4312413,0.0,0.0
2020-02-20 00:00:00-03:00,46.51552065797958,46.933658577743564,46.25952078679086,46.69472122192383,3493072,0.0,0.0
2020-02-21 00:00:00-03:00,46.19124497275575,46.652047263572385,45.747508464396,46.42164611816406,3085160,0.0,0.0
2020-02-26 00:00:00-03:00,43.69096359381074,44.373634184528974,42.70962216673307,43.204559326171875,6338208,0.0,0.0
2020-02-27 00:00:00-03:00,42.69256267695105,43.69950292787355,42.1122932434082,42.1122932434082,6532921,0.0,0.0
2020-02-28 00:00:00-03:00,42.112293994479124,42.2744255065918,40.15814370918702,42.2744255065918,12202395,0.0,0.0
2020-03-02 00:00:00-03:00,41.779482033528815,43.03388900244055,41.64294596153945,42.5389518737793,7222051,0.0,0.0
2020-03-03 00:00:00-03:00,41.81361604822495,44.0322987306311,41.60881356352276,42.3768196105957,8402685,0.0,0.0
2020-03-04 00:00:00-03:00,43.09362534080081,43.73363147473446,42.75229004426032,43.34962844848633,6053775,0.0,0.0
2020-03-05 00:00:00-03:00,42.74376613357004,43.31550271187821,39.62054391637,41.173622131347656,8731828,0.0,0.0
2020-03-06 00:00:00-03:00,39.338938199992924,39.63760580016825,37.674925990671774,38.44293212890625,14190916,0.0,0.0
2020-03-09 00:00:00-03:00,36.52291710122176,36.52291710122176,32.87915926512412,33.9629020690918,17174299,0.0,0.0
2020-03-10 00:00:00-03:00,35.072242267828415,36.11331739592823,34.12503877814791,35.79758071899414,16434130,0.0,0.0
2020-03-11 00:00:00-03:00,34.81623747893745,35.42210879684362,32.00021627507844,33.24609375,14422099,0.0,0.0
2020-03-12 00:00:00-03:00,25.68551344255737,29.167138561214365,24.78950725475191,28.160198211669922,12669585,0.0,0.0
2020-03-13 00:00:00-03:00,32.853554301632364,33.79222793579102,27.016714930904826,30.72020721435547,16254187,0.0,0.0
2020-03-16 00:00:00-03:00,25.834579455759417,26.835456006485416,23.524866104125977,23.524866104125977,13491738,0.088402,0.0
2020-03-17 00:00:00-03:00,24.14079123122348,24.77382303763779,22.190365275659698,23.69595718383789,23073651,0.0,0.0
2020-03-18 00:00:00-03:00,21.112500931087737,21.377689595580538,17.63081918962192,20.419586181640625,24878712,0.0,0.0
2020-03-19 00:00:00-03:00,18.819893460421973,24.380317757767553,18.742904208471803,22.310129165649414,15668743,0.0,0.0
2020-03-20 00:00:00-03:00,23.09714260309193,24.508635707512436,21.480343735616376,23.56764030456543,16167480,0.0,0.0
2020-03-23 00:00:00-03:00,23.541982644931103,24.046698101583402,19.632577175321444,20.616344451904297,13373886,0.0,0.0
2020-03-24 00:00:00-03:00,22.754958383764475,24.08090468919715,21.29213995838737,23.25111961364746,17365496,0.0,0.0
2020-03-25 00:00:00-03:00,23.182690842527474,30.111832168121925,22.934610158358424,29.487354278564453,9491790,0.0,0.0
2020-03-26 00:00:00-03:00,28.871426973532397,30.856072212267666,27.3829446838057,29.675548553466797,15341509,0.0,0.0
